Tue May 24 14:59:19 2011

Number of Points = 8584
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-7.161749	0.300934	1.650000	0.004342	0.333682
-7.146939	0.299033	1.655000	0.004339	0.333686
-7.127958	0.294847	1.660000	0.004336	0.333682
-7.117746	0.259742	1.665000	0.004334	0.333519
-7.261683	0.276826	1.670000	0.004361	0.333472
-7.291351	0.282087	1.675000	0.004367	0.333471
-7.515897	0.336145	1.680000	0.004409	0.333532
-7.348962	0.335517	1.685000	0.004378	0.333679
-7.204784	0.280223	1.690000	0.004351	0.333539
-7.444911	0.310161	1.695000	0.004396	0.333468
-7.437242	0.309227	1.700000	0.004395	0.333470
-7.550292	0.329159	1.705000	0.004416	0.333465
-7.504016	0.353299	1.710000	0.004407	0.333624
-7.289755	0.293084	1.715000	0.004367	0.333523
-7.458131	0.313289	1.720000	0.004399	0.333469
-7.545917	0.329178	1.725000	0.004416	0.333467
-7.651373	0.348509	1.730000	0.004436	0.333466
-7.437629	0.309490	1.735000	0.004395	0.333468
-7.400483	0.261003	1.740000	0.004388	0.333264
-7.763532	0.307242	1.745000	0.004457	0.333161
-7.687390	0.293357	1.750000	0.004443	0.333162
-7.770908	0.308472	1.755000	0.004459	0.333160
-7.704352	0.296149	1.760000	0.004446	0.333160
-7.646056	0.285491	1.765000	0.004435	0.333160
-7.762808	0.308213	1.770000	0.004457	0.333165
-7.761835	0.307321	1.775000	0.004457	0.333161
-7.825664	0.319521	1.780000	0.004469	0.333163
-7.747850	0.306096	1.785000	0.004455	0.333167
-7.813959	0.277440	1.790000	0.004467	0.332966
-7.887829	0.317018	1.795000	0.004481	0.333093
-7.917764	0.284020	1.800000	0.004487	0.332904
-7.971366	0.294042	1.805000	0.004497	0.332904
-8.023837	0.307392	1.810000	0.004507	0.332922
-8.025432	0.308303	1.815000	0.004508	0.332924
-8.036885	0.330803	1.820000	0.004510	0.333024
-8.036893	0.307390	1.825000	0.004510	0.332909
-8.132924	0.325121	1.830000	0.004528	0.332908
-8.047487	0.355763	1.835000	0.004512	0.333135
-8.057280	0.310743	1.840000	0.004514	0.332905
-8.024493	0.303791	1.845000	0.004508	0.332901
-8.127367	0.322013	1.850000	0.004528	0.332896
-8.115989	0.321739	1.855000	0.004526	0.332905
-8.008292	0.236764	1.860000	0.004505	0.332585
-8.538834	0.331159	1.865000	0.004606	0.332567
-8.275019	0.350430	1.870000	0.004556	0.332901
-8.155575	0.279614	1.875000	0.004533	0.332661
-8.456636	0.320384	1.880000	0.004590	0.332588
-8.276614	0.344390	1.885000	0.004556	0.332868
-8.159701	0.259975	1.890000	0.004534	0.332560
-8.427845	0.309535	1.895000	0.004585	0.332560
-8.414228	0.307395	1.900000	0.004583	0.332561
-8.480907	0.319910	1.905000	0.004595	0.332562
-8.455003	0.315525	1.910000	0.004591	0.332563
-8.484577	0.321565	1.915000	0.004596	0.332566
-8.480504	0.314414	1.920000	0.004596	0.332534
-8.469670	0.309099	1.925000	0.004594	0.332517
-8.538807	0.283101	1.930000	0.004607	0.332326
-8.500073	0.276375	1.935000	0.004600	0.332328
-8.611437	0.296444	1.940000	0.004621	0.332325
-8.641883	0.302180	1.945000	0.004626	0.332325
-8.439335	0.246629	1.950000	0.004588	0.332236
-8.804010	0.267023	1.955000	0.004657	0.332005
-8.900006	0.337758	1.960000	0.004676	0.332265
-8.810074	0.333855	1.965000	0.004659	0.332327
-8.700124	0.313455	1.970000	0.004638	0.332326
-8.594325	0.251120	1.975000	0.004618	0.332115
-9.106525	0.367750	1.980000	0.004715	0.332223
-8.803977	0.333670	1.985000	0.004658	0.332330
-8.726261	0.305734	1.990000	0.004643	0.332263
-8.940172	0.293103	1.995000	0.004684	0.332006
-8.861819	0.278166	2.000000	0.004669	0.332004

-8.918449	0.343994	2.009997	0.004680	0.332275
-8.788754	0.330350	2.019994	0.004655	0.332325
-8.612719	0.293021	2.029990	0.004622	0.332300
-8.751115	0.283125	2.039987	0.004649	0.332125
-8.647112	0.305655	2.049984	0.004629	0.332330
-8.601642	0.297551	2.059981	0.004621	0.332330
-8.652916	0.308574	2.069978	0.004631	0.332337
-8.556067	0.337581	2.079974	0.004612	0.332567
-8.381872	0.305021	2.089971	0.004580	0.332564
-8.464698	0.320609	2.099968	0.004595	0.332565
-8.303741	0.324303	2.109965	0.004565	0.332728
-8.315122	0.338376	2.119962	0.004567	0.332786
-8.268294	0.325736	2.129958	0.004559	0.332765
-8.199673	0.320228	2.139955	0.004546	0.332800
-8.229829	0.346987	2.149952	0.004552	0.332903
-8.127392	0.347797	2.159949	0.004533	0.332999
-8.044878	0.321854	2.169946	0.004517	0.332946
-7.983604	0.354863	2.179942	0.004506	0.333162
-7.958148	0.350473	2.189939	0.004501	0.333163
-7.908989	0.341692	2.199936	0.004492	0.333163
-7.939291	0.350849	2.209933	0.004498	0.333180
-7.684606	0.326746	2.219930	0.004450	0.333292
-7.785468	0.357940	2.229926	0.004469	0.333352
-7.620717	0.340523	2.239923	0.004438	0.333415
-7.745871	0.346742	2.249920	0.004462	0.333332
-7.555500	0.339238	2.259917	0.004426	0.333466
-7.586350	0.345558	2.269914	0.004432	0.333469
-7.619751	0.362805	2.279910	0.004439	0.333522
-7.542516	0.381113	2.289907	0.004424	0.333681
-7.260680	0.390987	2.299904	0.004371	0.333983
-7.474807	0.397658	2.309901	0.004412	0.333821
-7.167462	0.350660	2.319898	0.004354	0.333868
-7.379929	0.401898	2.329894	0.004394	0.333926
-7.139885	0.387985	2.339891	0.004349	0.334074
-7.156944	0.385376	2.349888	0.004352	0.334045
-6.970899	0.418587	2.359885	0.004317	0.334374
-7.109543	0.349802	2.369882	0.004344	0.333912
-6.800626	0.362557	2.379878	0.004285	0.334253
-7.028829	0.371178	2.389875	0.004329	0.334088
-7.020815	0.367267	2.399872	0.004327	0.334075
-6.735684	0.377148	2.409869	0.004273	0.334380
-6.780582	0.385774	2.419866	0.004282	0.334381
-6.779085	0.385244	2.429862	0.004282	0.334379
-6.733936	0.400596	2.439859	0.004274	0.334494
-6.561365	0.366017	2.449856	0.004241	0.334480
-6.623806	0.399547	2.459853	0.004253	0.334586
-6.518702	0.366407	2.469850	0.004233	0.334519
-6.490684	0.391035	2.479846	0.004228	0.334663
-6.398135	0.373997	2.489843	0.004211	0.334663
-6.498862	0.392605	2.499840	0.004230	0.334662
-6.301437	0.357156	2.509837	0.004193	0.334666
-6.377026	0.397933	2.519834	0.004207	0.334796
-6.189194	0.383530	2.529830	0.004172	0.334894
-6.256998	0.407615	2.539827	0.004185	0.334950
-6.124466	0.392665	2.549824	0.004160	0.334995
-6.144770	0.396840	2.559821	0.004164	0.334997
-5.892258	0.369050	2.569818	0.004117	0.335088
-6.135788	0.404988	2.579814	0.004163	0.335043
-5.858461	0.380549	2.589811	0.004110	0.335172
-5.920918	0.391113	2.599808	0.004122	0.335167
-5.974854	0.415420	2.609805	0.004133	0.335236
-5.744645	0.433249	2.619802	0.004089	0.335529
-5.701587	0.364844	2.629798	0.004081	0.335234
-5.677547	0.397559	2.639795	0.004077	0.335414
-5.737437	0.419951	2.649792	0.004089	0.335468
-5.563559	0.412241	2.659789	0.004056	0.335586
-5.492994	0.399017	2.669786	0.004043	0.335585
-5.530119	0.405192	2.679782	0.004050	0.335581
-5.541868	0.423605	2.689779	0.004052	0.335659
-5.320511	0.422540	2.699776	0.004010	0.335852
-5.223490	0.353031	2.709773	0.003992	0.335600
-5.394947	0.410152	2.719770	0.004025	0.335723
-5.224025	0.404771	2.729766	0.003993	0.335849
-5.267258	0.412194	2.739763	0.004001	0.335846
-5.126746	0.387155	2.749760	0.003975	0.335850
-5.120526	0.421478	2.759757	0.003974	0.336021
-5.070669	0.417267	2.769754	0.003964	0.336045
-4.943522	0.417940	2.779750	0.003940	0.336161
-4.985278	0.425275	2.789747	0.003949	0.336159
-4.979904	0.439258	2.799744	0.003948	0.336231
-4.721654	0.382916	2.809741	0.003899	0.336188
-4.885243	0.427993	2.819738	0.003930	0.336259
-4.872855	0.452013	2.829734	0.003928	0.336386
-4.574860	0.445756	2.839731	0.003872	0.336622
-4.686248	0.434525	2.849728	0.003893	0.336467
-4.618666	0.443762	2.859725	0.003880	0.336571
-4.406381	0.415289	2.869722	0.003840	0.336623
-4.537573	0.428510	2.879718	0.003865	0.336568
-4.381369	0.370978	2.889715	0.003836	0.336428
-4.493282	0.451003	2.899712	0.003857	0.336716
-4.389668	0.441389	2.909709	0.003838	0.336761
-4.285929	0.448055	2.919706	0.003818	0.336885
-4.279159	0.447161	2.929702	0.003817	0.336886
-4.030897	0.410090	2.939699	0.003770	0.336928
-4.149885	0.426833	2.949696	0.003793	0.336902
-4.068124	0.399922	2.959693	0.003778	0.336844
-4.106476	0.410969	2.969690	0.003785	0.336862
-3.966171	0.417955	2.979686	0.003759	0.337021
-4.005408	0.426368	2.989683	0.003766	0.337026
-3.843367	0.413833	2.999680	0.003736	0.337109
-3.859345	0.448524	3.009677	0.003739	0.337262
-3.788649	0.413745	3.019674	0.003726	0.337156
-3.767225	0.449085	3.029670	0.003722	0.337346
-3.744135	0.446044	3.039667	0.003718	0.337351
-3.712149	0.460806	3.049664	0.003712	0.337450
-3.446832	0.423421	3.059661	0.003662	0.337505
-3.547866	0.437119	3.069658	0.003681	0.337481
-3.547188	0.442908	3.079654	0.003681	0.337508
-3.433350	0.436612	3.089651	0.003660	0.337579
-3.450847	0.442271	3.099648	0.003663	0.337590
-3.248686	0.459317	3.109645	0.003625	0.337852
-3.341035	0.429518	3.119642	0.003643	0.337625
-3.170096	0.457161	3.129638	0.003611	0.337910
-3.320575	0.452771	3.139635	0.003639	0.337754
-3.133498	0.454354	3.149632	0.003604	0.337927
-3.144125	0.471977	3.159629	0.003606	0.338002
-2.935423	0.439584	3.169626	0.003567	0.338031
-2.965119	0.458276	3.179622	0.003573	0.338094
-3.051949	0.470678	3.189619	0.003589	0.338076
-2.982848	0.496269	3.199616	0.003576	0.338260
-2.690800	0.444708	3.209613	0.003521	0.338271
-2.786768	0.445167	3.219610	0.003540	0.338187
-2.624669	0.415648	3.229606	0.003509	0.338188
-2.790526	0.446832	3.239603	0.003541	0.338190
-2.778169	0.503327	3.249600	0.003538	0.338473
-2.630067	0.487788	3.259597	0.003511	0.338529
-2.444518	0.476062	3.269594	0.003476	0.338637
