Fri May 20 14:51:51 2011

Number of Points = 8595
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-6.020860	-0.712482	1.300000	0.005352	0.323924
-5.718934	-0.761286	1.305000	0.005295	0.323958
-5.852933	-0.760597	1.310000	0.005320	0.323835
-5.924045	-0.747607	1.315000	0.005334	0.323833
-5.875019	-0.754475	1.320000	0.005325	0.323843
-5.974542	-0.737217	1.325000	0.005344	0.323836
-5.895809	-0.791845	1.330000	0.005329	0.323633
-6.028691	-0.786959	1.335000	0.005355	0.323532
-6.116063	-0.771261	1.340000	0.005371	0.323529
-6.254412	-0.744872	1.345000	0.005398	0.323532
-6.195975	-0.702040	1.350000	0.005387	0.323802
-6.035365	-0.745249	1.355000	0.005357	0.323733
-6.048053	-0.782127	1.360000	0.005360	0.323533
-6.164432	-0.760902	1.365000	0.005382	0.323531
-6.173685	-0.758219	1.370000	0.005384	0.323535
-6.232063	-0.747445	1.375000	0.005395	0.323534
-6.276622	-0.739702	1.380000	0.005404	0.323530
-6.192304	-0.791179	1.385000	0.005388	0.323348
-6.267182	-0.793009	1.390000	0.005402	0.323267
-6.504133	-0.748434	1.395000	0.005447	0.323270
-6.244645	-0.796557	1.400000	0.005398	0.323268
-6.405394	-0.766437	1.405000	0.005429	0.323269
-6.300669	-0.784780	1.410000	0.005409	0.323273
-6.431712	-0.760574	1.415000	0.005434	0.323272
-6.419194	-0.765868	1.420000	0.005432	0.323256
-6.564871	-0.756646	1.425000	0.005460	0.323166
-6.561802	-0.735652	1.430000	0.005460	0.323274
-6.526281	-0.743415	1.435000	0.005453	0.323266
-6.602037	-0.765734	1.440000	0.005468	0.323082
-6.641851	-0.720702	1.445000	0.005476	0.323271
-6.599993	-0.727854	1.450000	0.005468	0.323273
-6.542513	-0.782341	1.455000	0.005457	0.323050
-6.862925	-0.723373	1.460000	0.005518	0.323048
-6.715162	-0.706508	1.465000	0.005490	0.323270
-6.691198	-0.711008	1.470000	0.005486	0.323269
-6.558078	-0.792338	1.475000	0.005461	0.322980
-6.833356	-0.751622	1.480000	0.005513	0.322928
-6.811713	-0.756070	1.485000	0.005509	0.322925
-6.816977	-0.754841	1.490000	0.005511	0.322925
-6.922057	-0.734824	1.495000	0.005531	0.322927
-6.745020	-0.766709	1.500000	0.005497	0.322930
-6.692539	-0.799677	1.505000	0.005488	0.322811
-7.051444	-0.737325	1.510000	0.005556	0.322790
-6.868595	-0.762145	1.515000	0.005522	0.322834
-6.999337	-0.766126	1.520000	0.005546	0.322691
-7.055688	-0.751721	1.525000	0.005557	0.322710
-6.944432	-0.770767	1.530000	0.005537	0.322716
-7.083090	-0.749344	1.535000	0.005563	0.322694
-7.020307	-0.760733	1.540000	0.005551	0.322694
-7.123896	-0.741010	1.545000	0.005571	0.322696
-6.949591	-0.773793	1.550000	0.005538	0.322692
-7.073561	-0.764667	1.555000	0.005562	0.322621
-7.276992	-0.766468	1.560000	0.005601	0.322420
-7.121939	-0.740764	1.565000	0.005572	0.322695
-7.157274	-0.797658	1.570000	0.005579	0.322372
-7.350858	-0.762891	1.575000	0.005615	0.322366
-7.182625	-0.792783	1.580000	0.005584	0.322371
-7.430232	-0.740897	1.585000	0.005631	0.322401
-7.218642	-0.762336	1.590000	0.005591	0.322489
