Wed Jun 29 16:09:31 2011

Number of Points = 8602
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-8.230074	-0.503034	2.269914	0.004335	0.334770
-8.490776	-0.452622	2.279910	0.004385	0.334781
-8.306355	-0.458859	2.289907	0.004350	0.334920
-8.198762	-0.443651	2.299904	0.004330	0.335095
-8.064941	-0.480442	2.309901	0.004305	0.335034
-8.203828	-0.456254	2.319898	0.004331	0.335026
-8.169694	-0.447783	2.329894	0.004325	0.335099
-8.038054	-0.463950	2.339891	0.004300	0.335139
-7.954840	-0.469616	2.349888	0.004285	0.335187
-7.995165	-0.449190	2.359885	0.004292	0.335251
-7.982896	-0.433238	2.369882	0.004290	0.335342
-7.801671	-0.428640	2.379878	0.004256	0.335532
-7.726585	-0.447921	2.389875	0.004242	0.335504
-7.805731	-0.456175	2.399872	0.004257	0.335388
-7.689005	-0.442615	2.409869	0.004235	0.335563
-7.701813	-0.437556	2.419866	0.004238	0.335576
-7.497861	-0.462768	2.429862	0.004199	0.335637
-7.584240	-0.447296	2.439859	0.004216	0.335634
-7.500950	-0.434312	2.449856	0.004200	0.335776
-7.456890	-0.440184	2.459853	0.004192	0.335786
-7.393620	-0.457390	2.469850	0.004180	0.335758
-7.344999	-0.448306	2.479846	0.004171	0.335847
-7.271912	-0.439124	2.489843	0.004158	0.335960
-7.205985	-0.451854	2.499840	0.004145	0.335956
-7.276892	-0.437954	2.509837	0.004159	0.335960
-7.123375	-0.425410	2.519834	0.004130	0.336163
-7.118088	-0.438723	2.529830	0.004129	0.336101
-7.021945	-0.436342	2.539827	0.004111	0.336201
-7.062892	-0.436936	2.549824	0.004119	0.336159
-6.817470	-0.459408	2.559821	0.004073	0.336272
-6.950254	-0.434661	2.569818	0.004098	0.336273
-6.913315	-0.429279	2.579814	0.004091	0.336333
-6.741075	-0.428074	2.589811	0.004059	0.336497
-6.729883	-0.451863	2.599808	0.004057	0.336388
-6.668722	-0.454607	2.609805	0.004046	0.336430
-6.620634	-0.449518	2.619802	0.004037	0.336499
-6.572149	-0.457360	2.629798	0.004028	0.336503
-6.660648	-0.439610	2.639795	0.004045	0.336510
-6.458410	-0.435908	2.649792	0.004006	0.336714
-6.444474	-0.427545	2.659789	0.004004	0.336768
-6.397306	-0.444444	2.669786	0.003995	0.336726
-6.371330	-0.431805	2.679782	0.003990	0.336812
-6.221114	-0.450572	2.689779	0.003962	0.336856
-6.244847	-0.446368	2.699776	0.003967	0.336854
-6.171091	-0.442913	2.709773	0.003953	0.336939
-6.127569	-0.438546	2.719770	0.003945	0.337000
-6.096165	-0.448661	2.729766	0.003939	0.336977
-6.009964	-0.461720	2.739763	0.003923	0.336991
-5.997529	-0.458816	2.749760	0.003921	0.337016
-5.851226	-0.466075	2.759757	0.003893	0.337114
-5.910578	-0.451827	2.769754	0.003905	0.337129
-5.879173	-0.455147	2.779750	0.003899	0.337141
-5.737069	-0.481637	2.789747	0.003872	0.337139
-5.867435	-0.449565	2.799744	0.003897	0.337178
-5.611766	-0.474723	2.809741	0.003849	0.337287
-5.627037	-0.459359	2.819738	0.003852	0.337349
-5.632066	-0.435990	2.829734	0.003853	0.337460
-5.519332	-0.457013	2.839731	0.003832	0.337458
-5.447413	-0.469648	2.849728	0.003819	0.337460
-5.461617	-0.466548	2.859725	0.003821	0.337462
-5.383014	-0.454932	2.869722	0.003807	0.337591
-5.277663	-0.481860	2.879718	0.003787	0.337553
-5.278815	-0.476521	2.889715	0.003787	0.337578
-5.270475	-0.459862	2.899712	0.003786	0.337668
-5.208517	-0.464906	2.909709	0.003774	0.337699
-5.201692	-0.465903	2.919706	0.003773	0.337699
-4.983609	-0.467134	2.929702	0.003732	0.337893
-5.062103	-0.490831	2.939699	0.003747	0.337702
-4.958273	-0.490486	2.949696	0.003728	0.337798
-4.988324	-0.476343	2.959693	0.003734	0.337840
-4.883027	-0.475275	2.969690	0.003714	0.337941
-4.735808	-0.482013	2.979686	0.003686	0.338042
-4.794383	-0.471112	2.989683	0.003697	0.338042
-4.732647	-0.483269	2.999680	0.003686	0.338037
-4.690932	-0.490305	3.009677	0.003678	0.338040
-4.632679	-0.501048	3.019674	0.003667	0.338039
-4.583498	-0.509058	3.029670	0.003658	0.338043
-4.571185	-0.500716	3.039667	0.003656	0.338095
-4.516600	-0.487813	3.049664	0.003646	0.338209
-4.350468	-0.499299	3.059661	0.003615	0.338303
-4.290916	-0.517704	3.069658	0.003603	0.338266
-4.369961	-0.509271	3.079654	0.003619	0.338234
-4.442080	-0.474573	3.089651	0.003632	0.338340
-4.261104	-0.486518	3.099648	0.003598	0.338446
-4.163667	-0.493233	3.109645	0.003580	0.338501
